customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST55604,53,Two year,108.56,5696.03,Fiber optic,Yes,No,Yes,Mailed check,No,0,No,No,Yes,No,0,22.8,0,0,0
CUST55605,10,Month-to-month,47.52,444.29,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,0,2.06,0,0,1
CUST55606,63,One year,53.23,3384.71,DSL,No,No,No,Mailed check,Yes,1,No,No,No,No phone service,2,21.13,1,0,0
CUST55607,34,Month-to-month,49.68,1675.54,Fiber optic,No,No,No,Electronic check,Yes,1,No,No,Yes,Yes,1,27.41,0,1,1
CUST55608,4,Month-to-month,71.58,208.39,DSL,Yes,Yes,No,Bank transfer (auto),No,0,No,No,Yes,No,2,72.32,0,0,0
CUST55609,38,One year,90.93,3451.92,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,Yes,2,13.67,1,0,1
CUST55610,38,One year,94.64,3580.05,DSL,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,Yes,2,8.24,0,0,0
CUST55611,10,Month-to-month,49.01,481.64,DSL,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,0,22.75,0,0,0
CUST55612,10,Month-to-month,60.96,631.3,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,Yes,Yes,No,0,50.94,0,0,0
CUST55613,35,One year,91.1,3292.05,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,25.23,0,0,0
CUST55614,72,Month-to-month,77.58,5529.25,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,No,No,Yes,No,0,59.99,0,0,0
CUST55615,11,Month-to-month,59.35,727.17,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,Yes,2,0.0,1,0,0
CUST55616,52,One year,54.44,2835.65,DSL,Yes,No,No,Credit card (auto),Yes,1,Yes,No,Yes,No,1,61.43,0,1,0
CUST55617,4,Month-to-month,70.01,335.94,DSL,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,2,24.66,0,1,1
CUST55618,43,One year,62.07,2689.66,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,2,9.98,0,0,1
CUST55619,41,One year,36.34,1491.97,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,1,2.85,1,2,0
CUST55620,19,Two year,59.64,1155.0,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,1,2.39,0,0,1
CUST55621,5,Month-to-month,91.15,383.48,Fiber optic,Yes,No,Yes,Credit card (auto),Yes,1,No,No,Yes,No,1,33.69,0,0,1
CUST55622,45,Two year,97.79,4375.8,Fiber optic,No,No,No,Credit card (auto),No,0,No,Yes,Yes,Yes,0,89.53,2,1,0
CUST55623,15,Month-to-month,60.13,913.62,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,1,38.73,0,0,1
CUST55624,8,Month-to-month,33.87,205.0,DSL,No,Yes,No,Mailed check,No,0,Yes,Yes,Yes,Yes,1,40.24,0,0,0
CUST55625,41,Month-to-month,96.27,3950.13,Fiber optic,No,No,Yes,Electronic check,Yes,1,Yes,Yes,Yes,No,1,6.68,0,0,0
CUST55626,41,Two year,29.43,1162.77,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,Yes,Yes,No,1,0.0,0,0,0
CUST55627,60,One year,31.07,1886.74,DSL,No,No,No,Credit card (auto),Yes,0,No,No,Yes,No,1,48.23,0,0,0
CUST55628,39,Month-to-month,60.37,2378.24,DSL,No,Yes,No,Electronic check,No,0,No,No,No,No phone service,2,20.84,0,1,0
CUST55629,2,Month-to-month,35.23,136.95,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,No,Yes,Yes,1,0.0,0,0,0
CUST55630,1,Month-to-month,62.41,81.03,DSL,Yes,No,Yes,Credit card (auto),Yes,0,No,No,Yes,No,1,9.15,1,1,1
CUST55631,3,Month-to-month,46.32,84.44,DSL,No,Yes,No,Electronic check,No,0,Yes,Yes,Yes,No,1,63.72,1,1,0
CUST55632,24,One year,80.87,1913.07,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,Yes,No,No,No phone service,0,51.1,1,1,0
CUST55633,52,One year,91.75,4706.81,Fiber optic,No,Yes,No,Electronic check,No,0,No,No,Yes,No,2,6.17,1,0,0
CUST55634,41,Two year,43.67,1809.56,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,2,0.0,0,0,0
CUST55635,42,Two year,41.01,1698.9,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,No,1,0.0,3,0,0
CUST55636,47,One year,92.31,4339.6,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,0,15.47,0,0,1
CUST55637,42,Month-to-month,45.52,1903.96,DSL,Yes,Yes,No,Electronic check,No,1,No,Yes,Yes,No,4,4.54,0,1,0
CUST55638,1,Month-to-month,78.37,13.99,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,20.83,0,1,0
CUST55639,30,Month-to-month,37.26,1133.18,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,2,0.0,0,0,0
CUST55640,3,Month-to-month,58.89,219.36,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,0.0,0,1,1
CUST55641,13,One year,85.46,1074.95,Fiber optic,No,No,No,Credit card (auto),No,0,No,No,Yes,No,1,31.11,0,1,1
CUST55642,67,Two year,78.23,5225.76,DSL,No,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,3,18.18,0,0,0
CUST55643,59,Two year,74.01,4402.27,DSL,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,0,13.86,0,0,0
CUST55644,20,Month-to-month,99.52,1953.76,Fiber optic,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,2,28.55,1,0,1
CUST55645,14,Month-to-month,75.99,1058.47,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,1,22.82,0,0,1
CUST55646,32,Two year,94.23,3037.12,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,2,33.19,0,0,1
CUST55647,72,Two year,51.48,3754.4,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,Yes,2,0.0,0,1,0
CUST55648,26,Month-to-month,87.51,2283.35,Fiber optic,Yes,No,Yes,Mailed check,No,0,No,No,Yes,Yes,0,71.87,0,1,0
CUST55649,23,One year,58.47,1306.9,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,2,0.0,0,1,1
CUST55650,18,One year,43.05,788.7,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,Yes,0,0.0,0,1,0
CUST55651,2,Month-to-month,77.46,132.36,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,Yes,No,Yes,Yes,2,47.23,0,0,1
CUST55652,10,Month-to-month,32.86,323.7,DSL,No,Yes,No,Electronic check,No,0,Yes,No,Yes,Yes,1,2.81,0,1,1
CUST55653,51,Two year,42.66,2120.95,DSL,No,No,No,Credit card (auto),Yes,0,Yes,Yes,Yes,No,2,2.94,0,0,1
CUST55654,43,One year,60.14,2542.25,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,No,0,0.0,0,1,0
CUST55655,22,Month-to-month,20.0,468.73,DSL,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,1,85.27,0,0,1
CUST55656,46,One year,55.22,2552.08,DSL,Yes,Yes,No,Electronic check,Yes,0,No,No,Yes,Yes,1,56.08,1,0,0
CUST55657,14,One year,52.4,714.93,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,Yes,No,Yes,No,0,0.0,0,0,0
CUST55658,68,Two year,100.03,6759.85,Fiber optic,No,No,Yes,Electronic check,No,1,No,No,Yes,Yes,3,31.58,0,1,0
CUST55659,52,Month-to-month,120.0,6301.44,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,No,Yes,No,2,26.18,0,0,1
CUST55660,41,Two year,39.03,1625.43,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,1,0.0,1,0,0
CUST55661,16,Month-to-month,73.59,1284.46,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,No,Yes,Yes,No,1,22.49,0,0,1
CUST55662,31,One year,26.31,774.91,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,Yes,Yes,Yes,0,0.0,0,0,0
CUST55663,40,One year,37.9,1447.33,DSL,Yes,No,Yes,Electronic check,No,0,No,No,Yes,No,1,0.18,0,0,0
CUST55664,10,Month-to-month,87.73,895.74,Fiber optic,Yes,No,No,Mailed check,No,0,Yes,No,Yes,No,2,10.24,1,0,1
CUST55665,8,Month-to-month,71.5,565.41,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,2,75.49,0,2,1
CUST55666,57,Two year,65.26,3709.98,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,No,No phone service,0,24.67,0,1,1
CUST55667,29,One year,99.29,2824.96,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,3,0.96,0,0,0
CUST55668,19,Month-to-month,120.0,2281.3,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,3,1.06,0,0,0
CUST55669,48,Month-to-month,25.65,1201.2,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,No,1,0.0,0,1,0
CUST55670,2,Month-to-month,85.26,122.17,DSL,No,No,Yes,Mailed check,Yes,1,Yes,No,Yes,Yes,0,9.51,0,1,0
CUST55671,14,Month-to-month,27.88,360.48,DSL,Yes,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,2,4.98,1,1,0
CUST55672,24,Two year,62.57,1426.16,Fiber optic,Yes,No,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,1,7.63,0,0,0
CUST55673,9,One year,101.11,957.29,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,No,Yes,No,0,5.16,0,0,1
CUST55674,24,Two year,63.73,1524.85,No internet service,No internet service,No internet service,No internet service,Credit card (auto),No,1,Yes,Yes,Yes,Yes,4,0.0,1,0,1
CUST55675,36,Month-to-month,104.1,3741.24,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,No,No phone service,1,15.55,0,2,1
CUST55676,44,One year,77.67,3481.56,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,2,33.56,0,0,0
CUST55677,13,Month-to-month,29.45,354.31,DSL,No,No,No,Credit card (auto),Yes,0,No,No,Yes,No,1,10.99,0,0,0
CUST55678,6,One year,38.34,175.4,DSL,No,No,No,Bank transfer (auto),No,0,No,Yes,Yes,Yes,1,17.96,0,0,0
CUST55679,2,Month-to-month,82.09,191.81,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,1,28.2,0,0,1
CUST55680,15,Month-to-month,36.52,492.14,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,Yes,3,0.0,0,0,0
CUST55681,41,One year,72.39,2861.41,DSL,No,No,Yes,Electronic check,No,0,No,Yes,Yes,No,1,8.73,0,0,0
CUST55682,2,Month-to-month,66.71,163.12,Fiber optic,No,No,No,Electronic check,Yes,1,Yes,No,Yes,Yes,1,99.07,0,0,0
CUST55683,39,One year,36.1,1418.4,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,Yes,2,0.0,0,0,0
CUST55684,12,One year,108.29,1279.92,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,Yes,No,1,79.1,0,0,1
CUST55685,2,One year,86.88,110.95,DSL,No,No,Yes,Bank transfer (auto),Yes,0,No,No,No,No phone service,1,1.22,0,1,0
CUST55686,61,Two year,34.14,2108.82,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,No,0,0.0,0,0,0
CUST55687,3,Month-to-month,53.2,135.47,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,1,Yes,No,Yes,No,1,0.0,0,0,1
CUST55688,32,Month-to-month,79.2,2572.16,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),Yes,0,No,No,No,No phone service,0,55.92,1,0,1
CUST55689,14,One year,78.68,1128.9,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,0,27.27,0,0,0
CUST55690,28,One year,30.63,816.79,DSL,No,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,1,6.31,0,0,0
CUST55691,72,Month-to-month,35.7,2505.11,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,Yes,Yes,Yes,3,0.0,0,0,0
CUST55692,52,Two year,49.97,2619.2,DSL,No,No,Yes,Electronic check,No,0,No,Yes,Yes,No,2,36.32,0,1,0
CUST55693,13,Month-to-month,89.25,1178.08,DSL,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,0,79.65,0,1,1
CUST55694,6,Month-to-month,100.55,619.42,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,2,11.59,0,1,1
CUST55695,15,Month-to-month,56.86,851.92,DSL,No,Yes,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,1,17.03,0,0,0
CUST55696,18,Month-to-month,47.38,901.05,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,No,1,0.0,0,1,0
CUST55697,7,Month-to-month,74.13,677.96,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,2,26.82,1,1,0
CUST55698,26,Month-to-month,71.74,1949.69,Fiber optic,Yes,No,Yes,Electronic check,Yes,1,No,Yes,Yes,Yes,2,28.92,0,0,1
CUST55699,1,Month-to-month,44.09,57.06,DSL,No,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,2,9.2,0,0,1
CUST55700,27,Month-to-month,66.4,1831.43,Fiber optic,No,Yes,No,Mailed check,No,0,No,No,Yes,No,3,3.36,0,0,0
CUST55701,1,Month-to-month,53.48,41.75,DSL,Yes,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,2,19.17,0,0,0
CUST55702,18,One year,88.13,1477.92,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,No,0,24.19,1,0,1
CUST55703,35,Month-to-month,78.34,2818.63,Fiber optic,No,Yes,No,Mailed check,No,0,No,No,No,No phone service,0,44.12,0,0,0
CUST55704,1,Month-to-month,60.3,25.66,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,1,Yes,No,Yes,No,2,0.0,0,0,0
CUST55705,13,Month-to-month,96.52,1188.72,Fiber optic,Yes,No,No,Electronic check,No,0,No,No,Yes,No,4,6.27,0,0,1
CUST55706,3,Month-to-month,34.43,156.74,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,1,Yes,No,Yes,No,0,0.0,0,0,0
CUST55707,40,Month-to-month,71.59,2983.19,DSL,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,0,23.65,0,1,0
CUST55708,32,Month-to-month,61.93,2006.28,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,2,15.96,0,0,0
CUST55709,35,One year,66.45,2314.25,Fiber optic,No,Yes,Yes,Electronic check,Yes,1,Yes,No,Yes,No,3,36.71,0,0,0
CUST55710,25,One year,56.76,1471.87,DSL,No,Yes,No,Electronic check,No,0,Yes,No,Yes,No,0,59.12,2,0,1
CUST55711,46,Two year,80.45,3718.02,Fiber optic,No,No,No,Credit card (auto),No,1,Yes,Yes,Yes,Yes,0,29.17,0,2,1
CUST55712,3,Month-to-month,27.98,18.96,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,Yes,1,0.0,1,0,1
CUST55713,6,Month-to-month,118.34,659.1,Fiber optic,No,No,Yes,Electronic check,Yes,1,No,Yes,No,No phone service,0,32.2,0,1,1
CUST55714,12,Month-to-month,88.51,1037.73,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,4,26.63,0,0,1
CUST55715,7,One year,79.82,577.77,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,1,23.24,3,0,1
CUST55716,27,Month-to-month,42.74,1194.01,DSL,Yes,No,No,Mailed check,No,0,Yes,Yes,Yes,Yes,2,20.9,0,0,0
CUST55717,4,Month-to-month,21.69,67.73,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,Yes,2,0.0,0,0,0
CUST55718,2,Month-to-month,113.99,279.97,Fiber optic,Yes,Yes,No,Mailed check,No,0,No,No,Yes,No,3,20.37,0,0,1
CUST55719,21,One year,59.76,1326.76,DSL,No,Yes,No,Credit card (auto),No,0,Yes,Yes,No,No phone service,1,45.04,0,0,1
CUST55720,45,Two year,110.77,4976.85,Fiber optic,No,Yes,Yes,Mailed check,No,0,No,No,Yes,No,3,23.74,1,0,1
CUST55721,38,Two year,55.34,2032.41,DSL,No,Yes,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,0,16.74,0,0,0
CUST55722,15,Month-to-month,69.89,1084.58,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,No,2,84.36,0,0,1
CUST55723,24,Month-to-month,63.24,1608.04,DSL,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,3,0.62,2,0,1
CUST55724,51,Two year,55.33,2799.26,DSL,No,No,Yes,Electronic check,No,0,No,Yes,Yes,No,0,4.06,0,0,0
CUST55725,60,Month-to-month,112.55,6836.91,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,No,Yes,No,2,67.77,0,0,0
CUST55726,1,Month-to-month,26.9,0.0,DSL,Yes,Yes,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,2,3.81,0,0,0
CUST55727,43,One year,56.99,2443.26,DSL,No,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,No,2,24.4,0,0,1
CUST55728,25,One year,54.55,1425.96,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,1,75.57,1,1,0
CUST55729,35,Two year,36.28,1256.79,DSL,Yes,Yes,Yes,Credit card (auto),Yes,1,Yes,No,No,No phone service,1,34.67,0,1,0
CUST55730,24,One year,74.9,1728.99,DSL,Yes,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,17.44,0,0,0
CUST55731,1,Month-to-month,50.61,85.22,DSL,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,2.54,0,0,0
CUST55732,15,Month-to-month,23.97,296.4,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,1,0.0,0,2,0
CUST55733,61,Two year,52.62,3256.41,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,2,0.0,0,1,0
CUST55734,34,One year,53.23,1848.89,DSL,No,No,No,Mailed check,No,0,Yes,No,Yes,No,2,35.34,1,0,1
CUST55735,29,One year,69.96,2102.87,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,0,0.0,0,1,0
CUST55736,36,Two year,43.6,1525.27,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,0.0,2,0,0
CUST55737,14,One year,85.58,1154.61,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,No,Yes,No,1,10.27,1,0,0
CUST55738,1,Month-to-month,21.78,21.37,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,Yes,1,0.0,1,0,0
CUST55739,15,One year,67.44,990.55,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,No,Yes,Yes,2,88.27,0,0,0
CUST55740,20,One year,92.6,1770.96,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,1,No,No,Yes,No,1,31.93,0,0,0
CUST55741,72,Month-to-month,24.58,1755.37,No internet service,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,Yes,No,1,0.0,0,0,0
CUST55742,3,Month-to-month,69.73,211.51,Fiber optic,No,No,Yes,Mailed check,No,0,No,No,Yes,Yes,2,37.76,0,2,1
CUST55743,20,One year,76.19,1549.29,DSL,No,Yes,Yes,Credit card (auto),No,1,Yes,No,Yes,Yes,2,41.83,0,0,1
CUST55744,53,Month-to-month,53.26,2833.06,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,No,No phone service,0,0.0,0,0,0
CUST55745,27,One year,76.56,2056.71,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,1,3.07,1,0,0
CUST55746,23,Month-to-month,61.64,1496.42,Fiber optic,Yes,No,No,Mailed check,Yes,0,Yes,No,Yes,No,1,11.45,1,1,0
CUST55747,55,Two year,51.25,2801.48,DSL,No,No,No,Electronic check,No,1,No,No,Yes,No,0,14.16,0,0,0
CUST55748,6,Month-to-month,70.3,390.41,DSL,No,No,No,Mailed check,No,1,Yes,No,Yes,No,3,30.46,0,0,1
CUST55749,4,Month-to-month,20.27,70.93,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,No,No phone service,0,0.0,0,1,0
CUST55750,30,Month-to-month,47.11,1441.81,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,No,3,0.0,2,0,1
CUST55751,5,Month-to-month,47.44,213.55,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,Yes,Yes,Yes,Yes,2,154.2,0,1,0
CUST55752,5,Month-to-month,83.08,441.98,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,2,26.94,0,0,1
CUST55753,72,Month-to-month,41.07,2984.23,DSL,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,4,1.97,0,1,0
CUST55754,42,One year,47.58,1965.94,DSL,No,Yes,Yes,Bank transfer (auto),Yes,1,No,No,Yes,No,0,0.61,0,0,0
CUST55755,9,Month-to-month,117.38,1032.6,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,2,39.82,0,0,1
CUST55756,56,One year,48.97,2836.31,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,Yes,0,18.63,0,0,0
CUST55757,39,One year,97.1,3793.02,Fiber optic,No,No,Yes,Mailed check,No,0,No,No,Yes,Yes,2,67.54,0,1,0
CUST55758,28,One year,29.01,682.45,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,Yes,1,0.0,0,0,0
CUST55759,31,Month-to-month,33.63,1005.68,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,Yes,2,0.0,2,0,1
CUST55760,27,One year,86.72,2371.55,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,2,7.26,0,1,0
CUST55761,4,Month-to-month,67.49,267.5,Fiber optic,No,No,Yes,Electronic check,Yes,1,No,No,Yes,Yes,2,12.77,1,0,1
CUST55762,68,Two year,95.72,6508.96,Fiber optic,Yes,No,Yes,Electronic check,Yes,1,Yes,No,Yes,No,3,34.23,0,0,0
CUST55763,33,Two year,43.93,1485.2,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,2,0.0,1,0,0
CUST55764,1,Month-to-month,55.8,15.78,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,1,No,No,Yes,No,1,0.0,1,2,1
CUST55765,8,Month-to-month,65.64,532.69,DSL,No,No,Yes,Bank transfer (auto),Yes,0,No,No,No,No phone service,2,12.34,2,0,1
CUST55766,7,Month-to-month,80.12,551.68,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,No,2,26.87,0,0,1
CUST55767,5,Month-to-month,96.13,492.04,Fiber optic,No,No,No,Electronic check,No,0,No,Yes,No,No phone service,0,0.1,0,0,1
CUST55768,25,One year,70.54,1745.29,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,Yes,0,81.07,0,0,0
CUST55769,36,One year,41.38,1473.4,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,1,Yes,No,Yes,No,2,0.0,0,0,0
CUST55770,16,Month-to-month,90.91,1477.58,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,No,Yes,Yes,1,3.95,1,1,0
CUST55771,13,One year,42.3,503.5,DSL,No,No,Yes,Mailed check,No,0,No,No,Yes,No,0,44.88,0,0,0
CUST55772,41,Two year,81.72,3321.05,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,Yes,No,No phone service,1,37.27,0,0,0
CUST55773,55,One year,85.77,4796.95,DSL,No,No,No,Mailed check,No,0,Yes,No,Yes,Yes,1,13.81,0,0,0
CUST55774,3,Month-to-month,54.71,190.2,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,No,1,15.24,0,0,1
CUST55775,25,One year,52.41,1354.01,DSL,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,0,36.33,1,1,1
CUST55776,17,Month-to-month,89.6,1525.69,DSL,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,0,0.72,0,0,1
CUST55777,47,Two year,42.41,2000.67,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,Yes,3,0.0,0,0,1
CUST55778,3,Month-to-month,113.62,299.9,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,Yes,0,79.02,0,0,1
CUST55779,17,Month-to-month,100.62,1723.85,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,No,No,Yes,No,0,15.25,0,0,0
CUST55780,41,One year,20.0,833.42,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,Yes,Yes,1,0.0,0,1,0
CUST55781,1,Month-to-month,77.63,119.74,Fiber optic,No,No,No,Credit card (auto),No,0,No,No,Yes,No,0,25.07,0,1,0
CUST55782,20,One year,76.43,1515.3,DSL,No,Yes,No,Bank transfer (auto),No,0,Yes,Yes,No,No phone service,0,36.42,3,1,0
CUST55783,23,Month-to-month,40.41,928.71,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,Yes,No,No phone service,1,0.0,0,0,0
CUST55784,18,One year,41.94,888.19,No internet service,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,Yes,No,0,0.0,0,0,0
CUST55785,27,Month-to-month,36.49,987.17,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,No,No,Yes,Yes,2,0.0,0,0,0
CUST55786,69,Month-to-month,120.0,8238.54,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,Yes,1,54.7,0,0,1
CUST55787,29,One year,36.2,1076.33,No internet service,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,Yes,Yes,No,1,0.0,1,0,1
CUST55788,31,Month-to-month,20.0,627.75,No internet service,No internet service,No internet service,No internet service,Electronic check,No,1,Yes,No,Yes,No,1,0.0,0,0,0
CUST55789,8,Month-to-month,60.63,441.23,DSL,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,0,4.52,0,0,1
